step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
364,115504,1456,0.48075331092633655,0.0,0.6714285714285714
365,115828,1460,0.2627840752931971,0.0,0.7468354430379747
366,116056,1464,0.47252107752605965,0.0,0.7640449438202247
367,116316,1468,0.3397468294972049,0.0,0.782608695652174
368,116544,1472,0.551547227173304,0.0,0.7323943661971831
369,117060,1476,0.5303455869768625,0.0,0.7455621301775148
370,117448,1480,0.2536882773554055,0.0,0.78
371,117708,1484,0.4930083637326278,0.0,0.6956521739130435
372,118128,1488,0.5077423127297318,0.0,0.7682119205298014
373,118292,1492,0.5525067495766899,0.0,0.7580645161290323
374,118520,1496,0.3716997170283725,0.0,0.7323943661971831
375,118780,1500,0.3907555244291737,0.0,0.76
376,119040,1504,0.2559093041580851,0.0,0.8225806451612904
377,119268,1508,0.6948062470899535,0.0,0.7191011235955056
378,119720,1512,0.3285765912862914,0.0,0.8066666666666666
379,120076,1516,0.2477964737651059,0.0,0.8210526315789474
380,120496,1520,0.3481206325628908,0.0,0.7796610169491526
381,120756,1524,0.6985910122209344,0.0,0.6046511627906976
382,121112,1528,0.44935376713844183,0.0,0.7702702702702703
383,121468,1532,0.4552917339953859,0.0,0.6329113924050633
384,121760,1536,0.4803191333503022,0.0,0.6506024096385542
385,122084,1540,0.49196705362064563,0.0,0.75
386,122472,1544,0.2521024609831561,0.0,0.7959183673469388
387,122828,1548,0.6583908517257577,0.0,0.7261146496815286
388,123152,1552,0.3303965892810604,0.0,0.7564102564102564
389,123508,1556,0.34052496214154754,0.0,0.7524752475247525
390,123672,1560,0.5961540899225029,0.0,0.7413793103448276
391,123996,1564,0.28184224531404467,0.0,0.7777777777777778
392,124192,1568,0.7522750824250112,0.0,0.6455696202531646
393,124612,1572,0.5415199705873713,0.0,0.7597402597402597
394,124936,1576,0.3375159254691992,0.0,0.7375
395,125196,1580,0.4499033447613314,0.0,0.7333333333333333
396,125520,1584,0.30322780477712746,0.0,0.8617886178861789
397,125908,1588,0.33721495975149957,0.0,0.819672131147541
398,126392,1592,0.2855744239411804,0.0,0.7070707070707071
399,126652,1596,0.5237479873591167,0.0,0.7549019607843137
400,126944,1600,0.2643034910481245,0.0,0.7571428571428571
401,127236,1604,0.5470208814588989,0.0,0.7127659574468085
402,127528,1608,0.5091697147491379,0.0,0.7631578947368421
403,127980,1612,0.3916633182649351,0.0,0.7755102040816326
404,128240,1616,0.6236987678082949,0.0,0.7142857142857143
405,128532,1620,0.44723331736365424,0.0,0.7045454545454546
406,128952,1624,0.3231437625492187,0.0,0.7777777777777778
407,129212,1628,0.6598865564674143,0.0,0.7403846153846154
408,129536,1632,0.6510259479006754,0.0,0.6974789915966386
409,129860,1636,0.34181495618114943,0.0,0.8073394495412844
410,130216,1640,0.43810235095895694,0.0,0.7698412698412699
411,130572,1644,0.2454669095888993,0.0,0.7647058823529411
412,130960,1648,0.49498823123331404,0.0,0.7707006369426752
413,131220,1652,0.5079550582117383,0.0,0.7415730337078652
414,131448,1656,0.4681985276367514,0.0,0.6470588235294118
415,131900,1660,0.3372122148756126,0.0,0.8071428571428572
416,132192,1664,0.41974660524850066,0.0,0.7066666666666667
417,132420,1668,0.40144497802737256,0.0,0.7746478873239436
418,132744,1672,0.33778715735506226,0.0,0.7323943661971831
419,133164,1676,0.46844267018569413,0.0,0.7131782945736435
420,133616,1680,0.31295377362644966,0.0,0.7954545454545454
421,134036,1684,0.41908595613582117,0.0,0.7596899224806202
422,134296,1688,0.5286941614383583,0.0,0.7475728155339806
423,134556,1692,0.4094249855944807,0.0,0.7692307692307693
424,134880,1696,0.6208368408353312,0.0,0.6875
425,135172,1700,0.294947991037024,0.0,0.75
426,135400,1704,0.40490754426440356,0.0,0.7792207792207793
427,135628,1708,0.45016349467977784,0.0,0.7391304347826086
428,135888,1712,0.2524361627612681,0.0,0.782608695652174
429,136212,1716,0.3994891636767073,0.0,0.8
430,136536,1720,0.7223190250956172,0.0,0.7777777777777778
431,136796,1724,0.5556405893075609,0.0,0.7297297297297297
432,137056,1728,0.5002764298505817,0.0,0.7954545454545454
433,137252,1732,0.5070704215443349,0.0,0.7727272727272727
434,137480,1736,0.46217931864024414,0.0,0.7763157894736842
435,137772,1740,0.45416136177678645,0.0,0.7439024390243902
436,138160,1744,0.31342282193782983,0.0,0.8034188034188035
437,138420,1748,0.5401583756770989,0.0,0.7570093457943925
438,138712,1752,0.45701157264259634,0.0,0.78
439,139132,1756,0.23930035682347528,0.0,0.7818181818181819
440,139584,1760,0.18169962130979486,0.0,0.7297297297297297
441,139812,1764,0.48171368193010206,0.0,0.726027397260274
442,140104,1768,0.4655300762651983,0.0,0.7209302325581395
443,140460,1772,0.3362810753354814,0.0,0.7962962962962963
444,140688,1776,0.2687222274162058,0.0,0.8064516129032258
445,141140,1780,0.3893426318224517,0.0,0.7843137254901961
446,141432,1784,0.29252825543986105,0.0,0.7671232876712328
447,141756,1788,0.35729785661923047,0.0,0.8229166666666666
448,142208,1792,0.37186791371353844,0.0,0.7583333333333333
449,142468,1796,0.5823304865085046,0.0,0.6904761904761905
450,142792,1800,0.39050892387302133,0.0,0.7586206896551724
451,143340,1804,0.31551510508778796,0.0,0.803921568627451
452,143600,1808,0.28822575472358475,0.0,0.8169014084507042
453,143828,1812,0.6060583165458208,0.0,0.7222222222222222
454,144120,1816,0.5356296733270349,0.0,0.753968253968254
455,144444,1820,0.40792107224010515,0.0,0.8017241379310345
456,144672,1824,0.36785066962065827,0.0,0.796875
457,144996,1828,0.42386421982605205,0.0,0.75
458,145320,1832,0.3260474576671034,0.0,0.7307692307692307
459,145740,1836,0.17686504828086863,0.0,0.803030303030303
460,146032,1840,0.48401440405932294,0.0,0.7711864406779662
461,146324,1844,0.368355704253928,0.0,0.8404255319148937
462,146648,1848,0.4869863274194147,0.0,0.7281553398058253
463,147004,1852,0.3383683603733265,0.0,0.8301886792452831
464,147232,1856,0.47437977445234153,0.0,0.7792207792207793
465,147620,1860,0.2703276033717248,0.0,0.7397260273972602
466,148008,1864,0.4317763266161556,0.0,0.8125
467,148236,1868,0.3534963523546467,0.0,0.7910447761194029
468,148528,1872,0.514974220210089,0.0,0.6938775510204082
469,148756,1876,0.44055846750472555,0.0,0.75
470,149240,1880,0.28766517938838376,0.0,0.8430232558139535
471,149564,1884,0.3847630702744615,0.0,0.8018018018018018
472,149984,1888,0.4146885964811539,0.0,0.7984496124031008
473,150244,1892,0.3761028265048457,0.0,0.8089887640449438
474,150568,1896,0.3348751399561223,0.0,0.717948717948718
475,150956,1900,0.34264050319518846,0.0,0.8181818181818182
476,151184,1904,0.4285394277580834,0.0,0.72
477,151380,1908,0.6962263914280425,0.0,0.6941176470588235
478,151640,1912,0.3677042793712987,0.0,0.765625
