step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
471,349624,3768,0.21921461018363864,0.0,0.8986784140969163
472,350208,3776,0.3118638996119924,0.0,0.8373205741626795
473,350984,3784,0.21476294731196477,0.0,0.8431372549019608
474,351696,3792,0.24547114409946505,0.125,0.835820895522388
475,352344,3800,0.2730861865034616,0.0,0.8146067415730337
476,352928,3808,0.28414985159763284,0.0,0.8341463414634146
477,353640,3816,0.27412123679688405,0.0,0.7808988764044944
478,354416,3824,0.31087798357043006,0.0,0.8009049773755657
479,355192,3832,0.2990430200578727,0.0,0.8272058823529411
480,356096,3840,0.3725829809535046,0.0,0.7851851851851852
481,357192,3848,0.1731857359336291,0.0,0.7967032967032966
482,357840,3856,0.25647836036923816,0.0,0.8435754189944135
483,358744,3864,0.18590887472679524,0.0,0.8770491803278688
484,359648,3872,0.2394781452394406,0.0,0.825
485,360488,3880,0.19806425621130425,0.0,0.8783269961977186
486,361456,3888,0.16349272366591586,0.125,0.8585365853658536
487,362296,3896,0.2748465242944288,0.0,0.8438538205980066
488,363136,3904,0.19430510598802234,0.125,0.875
489,363848,3912,0.19426241209058956,0.0,0.8165680473372781
490,364688,3920,0.2299924855039578,0.0,0.7932960893854749
491,365592,3928,0.21138299071600852,0.0,0.8426395939086294
492,366368,3936,0.24972123486191541,0.0,0.7828282828282829
493,367080,3944,0.2836634889968487,0.0,0.8119266055045872
494,367856,3952,0.21404694794154602,0.0,0.8454935622317596
495,368504,3960,0.26211145058904783,0.0,0.85
496,369216,3968,0.39948488078599326,0.0,0.7836734693877551
497,369800,3976,0.24496859457794085,0.0,0.8640776699029126
498,370512,3984,0.20502138170972325,0.0,0.8647342995169082
499,371160,3992,0.26224821457263336,0.0,0.8478260869565217
500,372000,4000,0.22318051242276715,0.0,0.8588235294117647
501,372776,4008,0.22948697044901298,0.0,0.7857142857142857
502,373424,4016,0.27541539992331915,0.0,0.8504672897196262
503,374328,4024,0.2829892463255039,0.0,0.7927927927927928
504,375040,4032,0.273066843177988,0.125,0.8394495412844036
505,375816,4040,0.2156729876518805,0.0,0.8368421052631579
506,376336,4048,0.3323018145433794,0.0,0.8229166666666666
507,377112,4056,0.3064284942027002,0.0,0.7870370370370371
508,377696,4064,0.25678979235549276,0.0,0.8409090909090909
509,378728,4072,0.2032813091279128,0.0,0.8549019607843137
510,379504,4080,0.24422599320402108,0.0,0.8121827411167513
511,380280,4088,0.1842769368884737,0.0,0.8622222222222222
512,380992,4096,0.25244251143552443,0.125,0.8623853211009175
513,381704,4104,0.30727500874846797,0.0,0.8155339805825242
514,382160,4112,0.4170166000550533,0.0,0.7607361963190185
515,382872,4120,0.24478863979193557,0.0,0.8652173913043478
516,383648,4128,0.23266904763488425,0.0,0.8115183246073299
517,384360,4136,0.2836779485773016,0.0,0.8274509803921568
518,385008,4144,0.32442004210941777,0.0,0.7647058823529411
519,385592,4152,0.260403337232441,0.125,0.8433734939759037
520,386240,4160,0.22215470408316867,0.0,0.8629441624365483
521,386760,4168,0.3488200758893156,0.0,0.8316326530612245
522,387344,4176,0.42143818427080126,0.0,0.8205128205128205
523,388056,4184,0.21075264714072436,0.0,0.8388888888888889
524,388832,4192,0.23322153935709025,0.0,0.8131868131868132
525,389736,4200,0.17192887267490273,0.0,0.8625592417061612
526,390384,4208,0.4152409318030677,0.0,0.751269035532995
527,391160,4216,0.2927974673078688,0.0,0.8359375
528,391872,4224,0.24368456411205627,0.0,0.861003861003861
529,392648,4232,0.20342093065767428,0.0,0.868421052631579
530,393616,4240,0.12982369630162485,0.0,0.8986175115207373
531,394392,4248,0.3457229040017837,0.0,0.7608695652173914
532,395360,4256,0.29601010425462976,0.0,0.7587719298245614
533,396008,4264,0.23787034467627607,0.0,0.8578680203045685
534,396912,4272,0.16889916688496381,0.0,0.8654708520179372
535,397496,4280,0.24337756541980157,0.0,0.8526315789473684
536,398208,4288,0.2342261594277754,0.0,0.8584905660377359
537,398856,4296,0.3318334935987343,0.0,0.8252032520325203
538,399440,4304,0.17495287259865913,0.125,0.8876404494382022
539,400024,4312,0.3192528133724523,0.0,0.8611111111111112
540,400736,4320,0.2595198856547833,0.0,0.8401826484018264
541,401576,4328,0.38138364597954977,0.0,0.7927631578947368
542,402480,4336,0.25947314551661715,0.0,0.8260869565217391
543,403256,4344,0.17759531878768617,0.0,0.8529411764705882
544,404032,4352,0.326578011440369,0.0,0.8296296296296296
545,404616,4360,0.27154266904107466,0.125,0.8152173913043478
546,405328,4368,0.27442629269549185,0.125,0.8966789667896679
547,405912,4376,0.2965628413383197,0.0,0.8465608465608465
548,406752,4384,0.19236107043132705,0.0,0.8247422680412371
549,407528,4392,0.13392980790018724,0.125,0.875
550,408240,4400,0.2301256712251796,0.0,0.8728813559322034
551,409080,4408,0.2283247706583245,0.0,0.8264462809917356
552,409664,4416,0.3375099001028627,0.0,0.7969543147208121
553,410312,4424,0.2977761312870456,0.0,0.8309178743961353
554,410960,4432,0.23830527546072405,0.0,0.8305084745762712
555,411864,4440,0.23399828044895823,0.0,0.8362068965517241
556,412512,4448,0.3208286878116423,0.0,0.8425531914893617
557,413224,4456,0.32019093383124153,0.0,0.8161434977578476
558,413936,4464,0.29521980712567614,0.0,0.8130841121495327
559,414648,4472,0.1476373993991456,0.0,0.9176470588235294
560,415232,4480,0.2202707368778331,0.0,0.8571428571428571
561,415880,4488,0.4422963255721122,0.0,0.7804878048780488
562,416464,4496,0.3646013336152886,0.0,0.8029556650246306
563,417112,4504,0.35888887485637355,0.125,0.825531914893617
564,417888,4512,0.2913022376223819,0.0,0.8313725490196079
565,418664,4520,0.24714132823728532,0.0,0.8177570093457944
566,419376,4528,0.28632168374664035,0.0,0.8232558139534883
567,420216,4536,0.22479320409085418,0.0,0.821256038647343
568,421120,4544,0.30945214373229596,0.0,0.8237547892720306
569,421704,4552,0.28020187564713195,0.0,0.8476190476190476
570,422544,4560,0.1306472757077555,0.0,0.8522727272727273
571,423320,4568,0.34221778722187013,0.0,0.8070175438596491
572,424288,4576,0.17483894378693915,0.0,0.8538812785388128
573,424872,4584,0.32783131594857406,0.0,0.8491379310344828
574,425712,4592,0.32941199392571446,0.0,0.812
575,426424,4600,0.23440855073068614,0.0,0.8461538461538461
576,427072,4608,0.27773177658065906,0.0,0.8267326732673267
577,427656,4616,0.3672833131659222,0.0,0.7922705314009661
578,428496,4624,0.3231889491912495,0.0,0.7901234567901234
579,429144,4632,0.32061600701903126,0.0,0.8134715025906736
580,429984,4640,0.27774886028754264,0.0,0.7816593886462883
581,430888,4648,0.18542516691696223,0.0,0.8638297872340426
582,431664,4656,0.17183270632062786,0.0,0.8935185185185185
583,432632,4664,0.20102515490566628,0.0,0.8340807174887892
584,433536,4672,0.2620280981722433,0.0,0.8171206225680934
585,434248,4680,0.24425526969557582,0.0,0.8446601941747572
586,434832,4688,0.3615347544925939,0.0,0.8174273858921162
587,435416,4696,0.2652354561876552,0.0,0.8114285714285714
588,436192,4704,0.15756814021953094,0.0,0.8725490196078431
589,437160,4712,0.2821299922563536,0.0,0.8241758241758241
590,437680,4720,0.36309416331609323,0.125,0.8074866310160428
591,438264,4728,0.30447826535282585,0.125,0.8640350877192983
592,439296,4736,0.12050033643880492,0.0,0.8679245283018868
593,440136,4744,0.20566066326225096,0.0,0.8495145631067961
594,441040,4752,0.18497261783755367,0.0,0.8523809523809524
595,442264,4760,0.15694444296126073,0.0,0.8587786259541985
596,443040,4768,0.22054048329349593,0.0,0.8324607329842932
597,443880,4776,0.1901093852131872,0.0,0.8653846153846154
598,444528,4784,0.36183792029767586,0.0,0.809322033898305
599,445432,4792,0.20607120292031472,0.0,0.8405172413793104
600,446272,4800,0.22327119646957813,0.125,0.8614232209737828
601,447176,4808,0.2302682752312526,0.0,0.8668941979522184
602,447888,4816,0.31019155193064163,0.0,0.8163265306122449
603,448664,4824,0.1644850793077449,0.0,0.8768472906403941
604,449248,4832,0.2882432682345215,0.0,0.8324873096446701
605,449960,4840,0.28044301060269516,0.0,0.8209606986899564
606,450672,4848,0.2135028852674278,0.0,0.8473684210526315
607,451640,4856,0.2295171186894686,0.0,0.8594249201277955
608,452416,4864,0.22409498536339725,0.0,0.8465346534653465
609,453064,4872,0.26087415277477277,0.0,0.8484848484848485
610,453776,4880,0.2200805273880964,0.0,0.8737864077669902
611,454488,4888,0.3043828122372577,0.0,0.8528301886792453
612,455264,4896,0.17854788286426326,0.0,0.875
613,455848,4904,0.19595514168801334,0.0,0.9010416666666666
614,456496,4912,0.1980014290376194,0.0,0.8695652173913043
615,457080,4920,0.3657179014403569,0.0,0.788659793814433
616,458112,4928,0.23586366074182954,0.0,0.8314606741573034
617,458888,4936,0.24135837647188252,0.0,0.8533333333333334
618,459792,4944,0.21550905506166435,0.0,0.821917808219178
619,460440,4952,0.2521127306118538,0.0,0.8514851485148515
620,461408,4960,0.14983823486096923,0.0,0.8625592417061612
621,462120,4968,0.38521307647087827,0.0,0.7521367521367521
622,462832,4976,0.19657722764410224,0.0,0.8543689320388349
623,463736,4984,0.16991977563352792,0.0,0.8725099601593626
624,464320,4992,0.2387811218536408,0.0,0.8541666666666666
625,464968,5000,0.16621543719783308,0.0,0.8689320388349514
626,465744,5008,0.1660116031358322,0.0,0.8730964467005076
627,466328,5016,0.24560855752072447,0.0,0.8571428571428571
628,467232,5024,0.1455118006368112,0.0,0.8846153846153846
629,467944,5032,0.2880808421508926,0.0,0.8333333333333334
630,468720,5040,0.16932181947839217,0.0,0.8817733990147784
631,469560,5048,0.22364557009886551,0.125,0.8543689320388349
632,470272,5056,0.2554110730756506,0.125,0.8497652582159625
633,470920,5064,0.3100574370130868,0.0,0.8269230769230769
634,471696,5072,0.15744623095852045,0.125,0.8979591836734694
635,472344,5080,0.22130960283238607,0.0,0.8494623655913979
636,472992,5088,0.1713518315971442,0.0,0.8805970149253731
637,474152,5096,0.16272726249137984,0.0,0.8885630498533724
638,474736,5104,0.2362422901918639,0.0,0.8744186046511628
639,475512,5112,0.32661001167517806,0.0,0.8271604938271605
640,476352,5120,0.09422346746185392,0.0,0.933649289099526
641,477000,5128,0.3455853957945628,0.0,0.7971698113207547
642,477712,5136,0.20829574303230777,0.0,0.8706467661691543
643,478488,5144,0.2846524107725969,0.0,0.8046511627906977
644,479136,5152,0.29179962461033615,0.0,0.7880434782608695
645,479848,5160,0.3572670083943674,0.0,0.8436482084690554
646,480688,5168,0.2583608755996234,0.0,0.8201754385964912
647,481592,5176,0.2208298308890175,0.0,0.7788018433179723
648,482240,5184,0.1751887594566138,0.0,0.8677248677248677
649,482952,5192,0.2751364451087418,0.125,0.822429906542056
650,483728,5200,0.2535262661398227,0.0,0.8325581395348837
651,484824,5208,0.25460143328474827,0.0,0.8120300751879699
652,485536,5216,0.2170508489867959,0.0,0.8605769230769231
653,486184,5224,0.2160017026216376,0.0,0.8540540540540541
654,486832,5232,0.18381182822999706,0.0,0.8762886597938144
655,487416,5240,0.21179504485997847,0.125,0.8808290155440415
656,488128,5248,0.18518598071022377,0.0,0.8815165876777251
657,488584,5256,0.3562500340013778,0.0,0.8421052631578947
658,489424,5264,0.26131018615472384,0.125,0.8619246861924686
659,490072,5272,0.33510244790010485,0.0,0.8050847457627118
660,490784,5280,0.16442065626201943,0.0,0.897196261682243
661,491432,5288,0.1917245925215684,0.0,0.8828828828828829
662,492144,5296,0.1771743892902749,0.0,0.8809523809523809
663,492984,5304,0.1840682451272224,0.25,0.8767772511848341
664,493632,5312,0.2390998812930575,0.0,0.8584905660377359
665,494472,5320,0.14506754153594004,0.0,0.8697674418604651
666,495376,5328,0.25120435380173206,0.0,0.8352490421455939
667,496344,5336,0.1839903918370731,0.125,0.8421052631578947
668,497056,5344,0.25426417134639046,0.0,0.8356164383561644
669,497832,5352,0.1913731089133487,0.0,0.848780487804878
670,498800,5360,0.14780606244080324,0.0,0.8879668049792531
671,499384,5368,0.19046023918336996,0.125,0.8756756756756757
672,500288,5376,0.20746997051029467,0.0,0.8353909465020576
673,500872,5384,0.2499945297794183,0.125,0.84688995215311
674,501520,5392,0.17055907109738264,0.0,0.8869047619047619
675,502040,5400,0.2741803812665554,0.125,0.8557692307692307
676,502624,5408,0.21165136141640659,0.0,0.8505747126436781
677,503208,5416,0.1718559269876991,0.0,0.8757396449704142
678,503920,5424,0.17942475911709785,0.125,0.8817733990147784
679,504504,5432,0.2639510294750518,0.0,0.845360824742268
680,505280,5440,0.1685849699001012,0.125,0.8777292576419214
681,506056,5448,0.21052222550877916,0.0,0.8782287822878229
682,506896,5456,0.17571455234131886,0.0,0.8711111111111111
683,507544,5464,0.12738172480667817,0.125,0.9
684,508064,5472,0.3753496461205954,0.0,0.8064516129032258
685,508584,5480,0.3417469271697881,0.0,0.8429319371727748
686,509168,5488,0.19015423515029575,0.0,0.8840579710144928
687,510200,5496,0.15732358085763531,0.0,0.8502415458937198
688,510720,5504,0.29690071676530516,0.125,0.8578680203045685
689,511432,5512,0.3002690085920168,0.125,0.8310502283105022
690,512272,5520,0.20782453129178646,0.125,0.821256038647343
691,513048,5528,0.159537656695978,0.0,0.8969957081545065
692,513952,5536,0.1620557535691734,0.0,0.8989547038327527
693,514728,5544,0.20819907864817297,0.0,0.8636363636363636
694,515568,5552,0.30259193041400617,0.0,0.8131147540983606
695,516280,5560,0.19336144103114103,0.0,0.8595505617977528
696,517056,5568,0.21437763414779964,0.0,0.8564814814814815
697,517960,5576,0.1991128975607248,0.0,0.8551401869158879
698,518800,5584,0.23113417599040723,0.0,0.8287037037037037
699,519384,5592,0.20701707952337844,0.0,0.865
700,520160,5600,0.2149349648711253,0.0,0.8546255506607929
701,520872,5608,0.24940411786826797,0.0,0.8693877551020408
702,521584,5616,0.24006240769985457,0.0,0.8448275862068966
703,522296,5624,0.13712336877703768,0.0,0.8764044943820225
704,523008,5632,0.17196211584217636,0.0,0.9128787878787878
705,523592,5640,0.32770376895645176,0.0,0.7941176470588235
706,524240,5648,0.27928974463422007,0.0,0.8070175438596491
707,525016,5656,0.1430765355520422,0.125,0.8806818181818182
708,525600,5664,0.3002064922266084,0.0,0.8258706467661692
709,526248,5672,0.2218900373595612,0.0,0.8577405857740585
710,527152,5680,0.17516774240214758,0.0,0.8584905660377359
711,527864,5688,0.1638910198150258,0.125,0.8932038834951457
712,528576,5696,0.22152423837113053,0.0,0.8454106280193237
713,529224,5704,0.2198976635207016,0.0,0.8578431372549019
714,529936,5712,0.16288461086848374,0.0,0.8770949720670391
715,530904,5720,0.13618372230805834,0.0,0.8878923766816144
716,531552,5728,0.25700169587980987,0.0,0.8590308370044053
717,532136,5736,0.19915168203393496,0.0,0.8793103448275862
718,532720,5744,0.2348160411685797,0.0,0.8444444444444444
719,533560,5752,0.11356625954784885,0.125,0.8883248730964467
720,534272,5760,0.2746195154232116,0.0,0.8516949152542372
721,535048,5768,0.13492297555719315,0.0,0.8935185185185185
722,535696,5776,0.1608172251278041,0.125,0.8854166666666666
723,536536,5784,0.18871521060003432,0.0,0.8446601941747572
724,537312,5792,0.1858545570033402,0.125,0.8465909090909091
725,538408,5800,0.11693279540155635,0.0,0.9125475285171103
726,539184,5808,0.23895210184619356,0.0,0.8216216216216217
727,539960,5816,0.23905503244241696,0.0,0.8509615384615384
728,540608,5824,0.18511194917956142,0.0,0.8872549019607843
729,541256,5832,0.210129176331768,0.125,0.8701298701298701
730,541776,5840,0.2843519098186521,0.0,0.8418367346938775
731,542424,5848,0.13144862642610272,0.125,0.8956043956043956
732,543264,5856,0.15642575719114288,0.0,0.8669724770642202
733,543848,5864,0.3493628386484706,0.125,0.8243243243243243
734,544624,5872,0.16273392289911867,0.0,0.8944723618090452
735,545528,5880,0.1388514791008503,0.0,0.8792270531400966
736,546112,5888,0.17806149435413104,0.0,0.8926829268292683
737,547016,5896,0.22147837676423807,0.0,0.8693877551020408
738,547920,5904,0.17601077642142987,0.0,0.8539823008849557
739,548568,5912,0.22331596914952234,0.0,0.8564356435643564
740,549216,5920,0.24959854665916242,0.0,0.8477157360406091
741,549736,5928,0.26256502436722806,0.125,0.84
742,550576,5936,0.16943672893652265,0.0,0.848780487804878
743,551416,5944,0.2203475799471359,0.0,0.8484848484848485
744,552128,5952,0.220997249042441,0.0,0.8793774319066148
745,552968,5960,0.14356059754046105,0.0,0.9024390243902439
746,553616,5968,0.2721647543082569,0.0,0.8482142857142857
747,554328,5976,0.2540804960942829,0.0,0.8445378151260504
748,555360,5984,0.16460040236296095,0.0,0.8559322033898306
749,556072,5992,0.20955968272441935,0.125,0.8333333333333334
750,556656,6000,0.28189049229847485,0.0,0.8359788359788359
751,557112,6008,0.3078338620865692,0.0,0.838150289017341
752,558080,6016,0.16121562561112052,0.0,0.8358974358974359
753,558728,6024,0.2079337433436293,0.125,0.867579908675799
754,559376,6032,0.20698072090502606,0.0,0.8465909090909091
755,560024,6040,0.2621142080630702,0.0,0.8181818181818182
756,560800,6048,0.11691268489742164,0.125,0.9313304721030042
757,561512,6056,0.1963717430018061,0.0,0.8743718592964824
758,562416,6064,0.3028456969386642,0.0,0.8208469055374593
759,563128,6072,0.23677593328426197,0.125,0.8489795918367347
760,564032,6080,0.20172307708455486,0.25,0.8385650224215246
761,564616,6088,0.27010113507037564,0.0,0.8349514563106796
762,565328,6096,0.21873371934118035,0.125,0.8781512605042017
763,565976,6104,0.23153267242217224,0.0,0.8739495798319328
764,566624,6112,0.21262706707593915,0.125,0.8730964467005076
765,567400,6120,0.1428441532294248,0.125,0.9061032863849765
766,568304,6128,0.16656408766119654,0.125,0.8693693693693694
767,568760,6136,0.34222092617748473,0.125,0.8457446808510638
768,569472,6144,0.23632062222322714,0.0,0.8371040723981901
769,570440,6152,0.19580080735866154,0.0,0.8186274509803921
770,571408,6160,0.1632603847708633,0.0,0.864406779661017
771,572120,6168,0.20944964057518767,0.0,0.8370786516853933
772,572832,6176,0.1789985253231,0.125,0.883495145631068
773,573544,6184,0.16113878971850795,0.0,0.8797814207650273
774,574512,6192,0.1497071716552722,0.0,0.8406593406593407
775,575288,6200,0.18102395879116615,0.125,0.8536585365853658
776,576064,6208,0.1119491525566953,0.0,0.9214659685863874
777,576776,6216,0.2107040387809006,0.0,0.8695652173913043
778,577616,6224,0.1261104799006079,0.0,0.9056603773584906
779,578264,6232,0.19520015857612574,0.0,0.8647058823529412
780,579168,6240,0.2510963984307339,0.0,0.8566666666666667
781,579880,6248,0.21029094888295247,0.0,0.8522727272727273
782,580592,6256,0.20400410879235206,0.0,0.8868778280542986
783,581496,6264,0.21782669061760984,0.0,0.856655290102389
784,582080,6272,0.23990036959238184,0.125,0.8556149732620321
785,582792,6280,0.15832805383190096,0.25,0.8894472361809045
786,583696,6288,0.2717664424677153,0.0,0.8292682926829268
787,584344,6296,0.1538472609156944,0.25,0.91324200913242
788,585120,6304,0.19180972372270433,0.125,0.8534031413612565
789,585832,6312,0.12843353122011333,0.0,0.8853211009174312
790,586672,6320,0.18186765661525,0.125,0.8689138576779026
791,587384,6328,0.2908244326665725,0.0,0.8346774193548387
792,587968,6336,0.34722939642441913,0.0,0.8164251207729468
793,588616,6344,0.203052259996329,0.0,0.8541666666666666
794,589328,6352,0.19046717054800322,0.0,0.8854625550660793
795,590168,6360,0.1323046194369201,0.0,0.8934010152284264
796,590752,6368,0.13243954417082063,0.125,0.896969696969697
797,591784,6376,0.21581989740956847,0.0,0.8372093023255814
798,592368,6384,0.2382932152900939,0.0,0.8263157894736842
799,593144,6392,0.1364299287657545,0.0,0.9125
800,593792,6400,0.271010396474135,0.125,0.8695652173913043
801,594440,6408,0.24329600746719518,0.0,0.8114285714285714
802,595216,6416,0.1558828055866896,0.0,0.8934010152284264
803,595864,6424,0.22512584343134284,0.0,0.8544600938967136
804,596832,6432,0.16188879627596908,0.0,0.8847583643122676
805,597608,6440,0.1898392484634367,0.0,0.8488888888888889
806,598512,6448,0.10202905483066604,0.0,0.9166666666666666
807,599288,6456,0.2215115343110352,0.0,0.8429319371727748
808,600000,6464,0.1779056402349964,0.0,0.8682926829268293
809,600648,6472,0.23877303065063477,0.0,0.8738738738738738
810,601360,6480,0.2053523497387655,0.0,0.8818565400843882
811,602008,6488,0.31602839548890377,0.0,0.8387096774193549
812,602784,6496,0.231855298955143,0.0,0.853448275862069
813,603560,6504,0.1797579264267598,0.0,0.8672985781990521
814,604336,6512,0.2045703268040271,0.0,0.870722433460076
815,604984,6520,0.21096140592317442,0.0,0.8663594470046083
816,605888,6528,0.20527019190074408,0.0,0.8118811881188119
817,606664,6536,0.2978390834704045,0.125,0.8295964125560538
818,607504,6544,0.09724973166066102,0.25,0.9209302325581395
819,608280,6552,0.16343767085020924,0.125,0.8878923766816144
820,609312,6560,0.11227521256366817,0.0,0.9126637554585153
821,609832,6568,0.22200442606149212,0.0,0.8704663212435233
822,610544,6576,0.2165564049549535,0.0,0.8300970873786407
823,611320,6584,0.1860022590728504,0.0,0.8786610878661087
824,612160,6592,0.13131506888126215,0.0,0.9053497942386831
825,612744,6600,0.29558178312674466,0.0,0.8443396226415094
826,613392,6608,0.1894900496974987,0.0,0.8861386138613861
827,614104,6616,0.2134438255046981,0.0,0.8523809523809524
828,614880,6624,0.2953288663771527,0.0,0.8226950354609929
829,615976,6632,0.09942269302852164,0.125,0.9330708661417323
830,616560,6640,0.2210446706670734,0.0,0.8644859813084113
831,617144,6648,0.2145648222890463,0.0,0.8826530612244898
832,617856,6656,0.19348702670741585,0.0,0.8578680203045685
833,618504,6664,0.3055721258895706,0.0,0.84375
834,618960,6672,0.19381055493404606,0.0,0.8941176470588236
835,619800,6680,0.2042848913288609,0.0,0.8235294117647058
836,620704,6688,0.28254776346025023,0.0,0.818815331010453
837,621544,6696,0.24737852428997759,0.125,0.8312236286919831
838,622256,6704,0.18081758983361346,0.125,0.8578947368421053
839,623032,6712,0.14247554327673606,0.0,0.8995215311004785
840,623744,6720,0.3135547642333338,0.0,0.8523985239852399
841,624776,6728,0.16016331967645803,0.0,0.8864468864468864
842,625552,6736,0.12960184792272833,0.0,0.9078947368421053
843,626328,6744,0.21406126223996405,0.0,0.8765957446808511
844,626912,6752,0.17656730984923918,0.0,0.8606060606060606
845,627688,6760,0.24962275063172812,0.0,0.8678414096916299
846,628464,6768,0.1070790044002307,0.0,0.9308755760368663
847,629304,6776,0.10125813766988763,0.125,0.9299065420560748
848,630080,6784,0.20139869266919397,0.0,0.8653061224489796
849,630792,6792,0.2562692176483355,0.0,0.8470588235294118
850,631504,6800,0.16852790213920615,0.0,0.8917748917748918
851,632344,6808,0.1503264479434293,0.0,0.8933333333333333
852,632928,6816,0.20334168345419146,0.0,0.8653846153846154
853,633576,6824,0.12437379505277764,0.25,0.9221311475409836
854,634352,6832,0.14445295292732577,0.0,0.8973214285714286
855,634936,6840,0.18964927599068354,0.0,0.8967136150234741
856,635648,6848,0.19066301523561524,0.0,0.8775510204081632
857,636296,6856,0.20070217407185975,0.0,0.8512820512820513
858,637520,6864,0.1032171261283678,0.0,0.9235880398671097
859,638232,6872,0.11102894755482919,0.0,0.9174311926605505
860,638880,6880,0.18774002794603034,0.0,0.8909090909090909
861,639720,6888,0.10233705975547129,0.0,0.9227272727272727
862,640432,6896,0.14520713641159624,0.0,0.8955223880597015
863,641208,6904,0.22807277906478976,0.0,0.8348623853211009
864,641856,6912,0.1513735661039471,0.0,0.9020618556701031
865,642696,6920,0.14369539388723712,0.0,0.9
866,643408,6928,0.19697799662990353,0.125,0.8633879781420765
867,644184,6936,0.2154738772155206,0.0,0.8425925925925926
868,644960,6944,0.17568733600607103,0.0,0.8928571428571429
869,645480,6952,0.308388802012745,0.0,0.8488372093023255
870,646128,6960,0.22881734102266343,0.125,0.8484848484848485
871,646840,6968,0.1523480238608668,0.0,0.8888888888888888
872,647424,6976,0.22123598672693343,0.125,0.835820895522388
873,648008,6984,0.27036552704661676,0.25,0.8542713567839196
874,648656,6992,0.19880979424058837,0.0,0.8595505617977528
875,649560,7000,0.26760407480795223,0.0,0.8454258675078864
876,650400,7008,0.3463010194823312,0.0,0.8064516129032258
877,651048,7016,0.31247967804495164,0.125,0.8352941176470589
878,651696,7024,0.21116135085206672,0.0,0.8810572687224669
879,652536,7032,0.2712573023783183,0.0,0.812206572769953
880,653248,7040,0.27272854940897295,0.0,0.8186528497409327
881,653896,7048,0.20705609531068236,0.0,0.8314606741573034
882,654544,7056,0.1990267333246302,0.125,0.8808290155440415
883,655256,7064,0.09742819084172318,0.125,0.9081081081081082
884,655776,7072,0.21239307321709394,0.0,0.8941176470588236
885,656552,7080,0.19405193140541957,0.0,0.8138297872340425
886,657264,7088,0.19351497425541206,0.0,0.8578680203045685
887,657848,7096,0.3233748072768982,0.0,0.7868852459016393
888,658432,7104,0.2702338829534401,0.125,0.8884297520661157
889,659208,7112,0.28641127435374214,0.0,0.8181818181818182
890,659984,7120,0.1650999117661737,0.0,0.8342541436464088
891,661080,7128,0.08949819028989947,0.0,0.9015544041450777
892,661856,7136,0.14637393646769345,0.125,0.9194915254237288
893,662504,7144,0.15408734557780251,0.0,0.8969072164948454
894,663280,7152,0.15810672334358755,0.0,0.8909090909090909
895,663928,7160,0.2795449985164899,0.0,0.8284313725490197
896,664768,7168,0.2688388810105839,0.0,0.8270042194092827
897,665288,7176,0.2767964562616326,0.0,0.8563218390804598
898,665936,7184,0.15644384581753656,0.0,0.8904761904761904
899,666520,7192,0.3203285458015766,0.0,0.8218390804597702
900,667168,7200,0.1661753409697405,0.0,0.8584905660377359
901,668200,7208,0.1597737946201722,0.0,0.8660287081339713
902,668976,7216,0.1403837679694313,0.0,0.8722222222222222
903,669752,7224,0.08283126946274272,0.0,0.93
904,670464,7232,0.22411861739639266,0.0,0.8755020080321285
905,671112,7240,0.16039855808743853,0.125,0.9139344262295082
906,671888,7248,0.13952013124443816,0.0,0.8894009216589862
907,672664,7256,0.34974119305834056,0.125,0.8422818791946308
908,673376,7264,0.29284851247206717,0.0,0.8325991189427313
909,674024,7272,0.28671960058206936,0.0,0.8195876288659794
910,674672,7280,0.19945115427026744,0.0,0.8775510204081632
911,675384,7288,0.1789730203510475,0.125,0.8805970149253731
912,676160,7296,0.12639579673933557,0.25,0.9086294416243654
913,676872,7304,0.21838213548265833,0.0,0.8412698412698413
914,677648,7312,0.20561952229974692,0.0,0.855072463768116
915,678104,7320,0.2619103844551146,0.0,0.8580246913580247
916,678688,7328,0.20957045914785125,0.0,0.8659217877094972
917,679656,7336,0.11646150952359567,0.0,0.912
918,680496,7344,0.15238905968000277,0.0,0.8666666666666667
919,681080,7352,0.24668866362659594,0.0,0.8571428571428571
920,682176,7360,0.10432276505411238,0.0,0.8666666666666667
921,682888,7368,0.21404572855636178,0.0,0.8876404494382022
922,683792,7376,0.23716177836480773,0.0,0.8167539267015707
923,684568,7384,0.21708876041407757,0.0,0.9009584664536742
924,685408,7392,0.18977169967256663,0.0,0.8925925925925926
925,686056,7400,0.24262818798491986,0.0,0.8525345622119815
926,686832,7408,0.20141631465707668,0.0,0.8497652582159625
927,687608,7416,0.3068819119417489,0.0,0.8376383763837638
928,688448,7424,0.16655159895164143,0.0,0.8818897637795275
929,689224,7432,0.1447696211137666,0.0,0.8969957081545065
930,690000,7440,0.21509601416991728,0.0,0.8421052631578947
931,691352,7448,0.09532893813667297,0.125,0.8558139534883721
932,692064,7456,0.1942689434382629,0.125,0.8494623655913979
933,692968,7464,0.22237342768641905,0.0,0.8414096916299559
934,693936,7472,0.14258547133162824,0.0,0.8717948717948718
935,694712,7480,0.18268651772649602,0.0,0.8714285714285714
936,695744,7488,0.17610605550894082,0.0,0.8603773584905661
937,696456,7496,0.23019542387411726,0.0,0.8525345622119815
938,697232,7504,0.11129234632932501,0.0,0.8974358974358975
939,698072,7512,0.13903606692025816,0.125,0.867816091954023
